userId,houseNumber,street,city,province,country,postalCode
3390,141,Meadow Valley,Wasilków,New Brunswick,Poland,16-010,1
3391,917,Elmside,Montceau-les-Mines,Saskatchewan,France,71309 CEDEX,1
3392,117,Schurz,Rotterdam postbusnummers,New Brunswick,Netherlands,3004,1
3393,454,Morrow,Suresnes,Alberta,France,92159 CEDEX,1
3394,229,Morning,Oświęcim,Saskatchewan,Poland,32-610,1
3395,226,Cordelia,Orléans,Newfoundland and Labrador,France,45075 CEDEX 2,1
3396,376,Texas,Lisków,Prince Edward Island,Poland,62-850,1
3397,162,Mockingbird,Beauvais,Prince Edward Island,France,60022 CEDEX,1
3398,71,Ridgeway,Strasbourg,Ontario,France,67098 CEDEX 2,1
3399,628,Marcy,Aix-en-Provence,Quebec,France,13858 CEDEX 3,1
3400,322,Roxbury,Rueil-Malmaison,Quebec,France,92848 CEDEX,1
3401,124,Kensington,Berlin,Manitoba,Germany,13088,1
3402,546,Tennessee,Le Pontet,Nova Scotia,France,84964 CEDEX,1
3403,594,Mccormick,Lipnica,British Columbia,Poland,77-130,1
3404,803,Lighthouse Bay,Rotterdam postbusnummers,British Columbia,Netherlands,3004,1
3405,40,Michigan,Ostrowite,Ontario,Poland,87-522,1
3406,856,Golden Leaf,Dłutów,Nova Scotia,Poland,95-081,1
3407,120,Glendale,Troyes,Ontario,France,10004 CEDEX,1
3408,418,Clove,Montauban,Newfoundland and Labrador,France,82004 CEDEX,1
3409,661,Mendota,Lelystad,Ontario,Netherlands,8214,1
3410,359,Maryland,Grzechynia,Newfoundland and Labrador,Poland,34-222,1
3411,594,Stang,Roissy Charles-de-Gaulle,New Brunswick,France,95719 CEDEX 1,1
3412,487,Riverside,Amsterdam Binnenstad en Oostelijk Havengebied,Quebec,Netherlands,1019,1
3413,412,Warner,Santiago De Compostela,Prince Edward Island,Spain,15705,1
3414,828,Veith,Pontivy,Quebec,France,56309 CEDEX,1
3415,577,Erie,Kamieniec,Alberta,Poland,64-061,1
3416,327,Del Mar,Tokarnia,Nova Scotia,Poland,32-436,1
3417,509,Jay,Lons-le-Saunier,Nova Scotia,France,39004 CEDEX,1
3418,626,Beilfuss,Lewin Kłodzki,Nova Scotia,Poland,57-343,1
3419,166,Rusk,Saint-Quentin,New Brunswick,France,02323 CEDEX,1
3420,934,Pleasure,Lubaczów,Manitoba,Poland,37-600,1
3421,929,Waubesa,Clermont-Ferrand,Manitoba,France,63009 CEDEX 1,1
3422,351,Montana,Laszki,Prince Edward Island,Poland,37-543,1
3423,278,Thierer,Montrouge,Nova Scotia,France,92545 CEDEX,1
3424,443,2nd,Le Grand-Quevilly,Alberta,France,76124 CEDEX,1
3425,115,Sutteridge,Charleville-Mézières,Alberta,France,08013 CEDEX,1
3426,706,Vahlen,Roermond,British Columbia,Netherlands,6044,1
3427,152,Kenwood,Bourges,Manitoba,France,18025 CEDEX,1
3428,473,Delladonna,Carcassonne,Quebec,France,11803 CEDEX 9,1
3429,362,Toban,Rennes,Ontario,France,35914 CEDEX 9,1
3430,975,Hansons,Nevers,New Brunswick,France,58017 CEDEX,1
3431,548,Fairfield,Osiek,Newfoundland and Labrador,Poland,87-340,1
3432,494,Tomscot,Bourg-en-Bresse,Nova Scotia,France,01004 CEDEX,1
3433,324,Charing Cross,Łubnice,Manitoba,Poland,98-432,1
3434,636,Fallview,Gromnik,Quebec,Poland,33-180,1
3435,393,Coleman,Cisiec,Alberta,Poland,34-383,1
3436,927,Merchant,Dubiecko,Nova Scotia,Poland,37-750,1
3437,655,Mesta,Calais,Quebec,France,62907 CEDEX,1
3438,785,Merrick,Tokarnia,Manitoba,Poland,32-436,1
3439,588,Briar Crest,Trzcińsko Zdrój,Saskatchewan,Poland,74-510,1
3440,836,Vernon,Rudy,Quebec,Poland,47-430,1
3441,75,Clyde Gallagher,Morawica,Prince Edward Island,Poland,32-084,1
3442,269,Arrowood,Rokitno,Manitoba,Poland,21-504,1
3443,889,Old Gate,Utrecht (stad),Saskatchewan,Netherlands,3530,1
3444,491,Burning Wood,Szczerbice,Ontario,Poland,44-370,1
3445,943,Sugar,Białogard,Saskatchewan,Poland,78-210,1
3446,553,Ridgeview,Gnieżdżewo,Alberta,Poland,84-130,1
3447,465,Dovetail,Włosienica,Newfoundland and Labrador,Poland,32-642,1
3448,633,Gulseth,Leipzig,Manitoba,Germany,04317,1
3449,199,Westerfield,Blois,Nova Scotia,France,41919 CEDEX 9,1
3450,142,Maryland,Valenciennes,Quebec,France,59304 CEDEX,1
3451,103,Toban,Berlin,New Brunswick,Germany,10715,1
3452,763,Golden Leaf,Avon,New Brunswick,France,77214 CEDEX,1
3453,637,Esker,Osiek,Saskatchewan,Poland,87-340,1
3454,636,Meadow Valley,Palaiseau,New Brunswick,France,91129 CEDEX,1
3455,606,Spohn,Mników,British Columbia,Poland,32-064,1
3456,455,Park Meadow,Czemierniki,New Brunswick,Poland,21-306,1
3457,806,Carberry,Hénin-Beaumont,Manitoba,France,62254 CEDEX,1
3458,9,East,Mała Wieś,Alberta,Poland,09-460,1
3459,972,Commercial,Niort,Nova Scotia,France,79042 CEDEX 9,1
3460,159,Katie,Krzyżanowice,Prince Edward Island,Poland,47-450,1
3461,825,Swallow,Arcachon,Nova Scotia,France,33314 CEDEX,1
3462,169,Sullivan,Ajaccio,Saskatchewan,France,20195 CEDEX 1,1
3463,934,Brickson Park,Chemnitz,British Columbia,Germany,09123,1
3464,591,Pepper Wood,Namysłów,Prince Edward Island,Poland,46-100,1
3465,904,Manufacturers,Kamiennik,Ontario,Poland,48-388,1
3466,829,Reinke,Paris La Défense,Prince Edward Island,France,92980 CEDEX,1
3467,623,Autumn Leaf,Dresden,Prince Edward Island,Germany,01156,1
3468,692,Carpenter,Osiek,Ontario,Poland,87-340,1
3469,374,Kensington,Alkmaar,Manitoba,Netherlands,1814,1
3470,713,Park Meadow,Krzyżanowice,New Brunswick,Poland,47-450,1
3471,317,Melrose,Bujaków,Alberta,Poland,43-356,1
3472,4,Algoma,Dobra,Quebec,Poland,72-210,1
3473,765,Dahle,Gaillac,Newfoundland and Labrador,France,81604 CEDEX,1
3474,404,Manley,Mała Wieś,Newfoundland and Labrador,Poland,09-460,1
3475,125,Grim,Biały Bór,New Brunswick,Poland,78-425,1
3476,999,Wayridge,Paris 12,Ontario,France,75604 CEDEX 12,1
3477,714,Rigney,Élancourt,Saskatchewan,France,78990,1
3478,750,Center,Amiens,Prince Edward Island,France,80031 CEDEX 1,1
3479,468,Hanson,Paris 19,Ontario,France,75166 CEDEX 19,1
3480,558,Derek,Jawor,Nova Scotia,Poland,59-402,1
3481,67,New Castle,Lübeck,Manitoba,Germany,23568,1
3482,306,Oriole,Dłutów,British Columbia,Poland,95-081,1
3483,351,Twin Pines,Pilawa,Ontario,Poland,08-440,1
3484,255,Clemons,Lewin Kłodzki,Ontario,Poland,57-343,1
3485,643,Rutledge,Wierzchowo,Newfoundland and Labrador,Poland,78-530,1
3486,428,Anniversary,Nancy,Nova Scotia,France,54021 CEDEX,1
3487,61,Pierstorff,Saint-Ouen,Quebec,France,93487 CEDEX,1
3488,1,Spaight,Parzęczew,Nova Scotia,Poland,95-045,1
3489,129,Carey,Rędziny,British Columbia,Poland,42-242,1
3490,547,Heath,Rumilly,Alberta,France,74154 CEDEX,1
3491,955,Wayridge,Roubaix,Newfoundland and Labrador,France,59055 CEDEX 1,1
3492,404,Anthes,Bordeaux,Alberta,France,33911 CEDEX 9,1
3493,48,Cherokee,Jabłonica Polska,Nova Scotia,Poland,38-421,1
3494,22,Meadow Vale,Dordrecht,Nova Scotia,Netherlands,3319,1
3495,284,Caliangt,Jankowice,Nova Scotia,Poland,43-215,1
3496,258,Little Fleur,Lubniewice,New Brunswick,Poland,69-210,1
3497,278,Birchwood,Augsburg,Prince Edward Island,Germany,86156,1
3498,499,Roxbury,Moulins,Ontario,France,03017 CEDEX,1
3499,3,Graceland,Studzienice,Manitoba,Poland,77-143,1
3500,294,Norway Maple,Rzgów,Manitoba,Poland,95-030,1
3501,307,Aberg,Valence,Prince Edward Island,France,26009 CEDEX,1
3502,223,Maryland,Rogóźno,Manitoba,Poland,86-318,1
3503,639,Karstens,Nice,Manitoba,France,06182 CEDEX 2,1
3504,466,Tomscot,Valencia,Nova Scotia,Spain,46025,1
3505,494,Pearson,Provins,Saskatchewan,France,77484 CEDEX,1
3506,546,Russell,Koniaków,New Brunswick,Poland,43-474,1
3507,209,Stoughton,Fuenlabrada,Alberta,Spain,28944,1
3508,994,Quincy,Tarnowiec,British Columbia,Poland,38-204,1
3509,291,Barnett,Leeuwarden,Manitoba,Netherlands,8914,1
3510,452,Gateway,Plewiska,Nova Scotia,Poland,62-056,1
3511,16,Carey,Złota,Nova Scotia,Poland,32-859,1
3512,75,Schmedeman,Niwiska,Quebec,Poland,36-147,1
3513,40,Kipling,Wetzlar,Quebec,Germany,35581,1
3514,933,Ridge Oak,Młynary,Alberta,Poland,14-420,1
3515,718,Bobwhite,Créteil,Ontario,France,94024 CEDEX,1
3516,114,Kingsford,Chrząstowice,Saskatchewan,Poland,46-053,1
3517,394,Tomscot,Błaszki,Ontario,Poland,98-235,1
3518,302,Mallard,Łodygowice,British Columbia,Poland,34-325,1
3519,120,Goodland,Wielbark,Nova Scotia,Poland,12-160,1
3520,411,Dapin,Istres,Saskatchewan,France,13807 CEDEX,1
3521,129,Clyde Gallagher,Potok Złoty,Ontario,Poland,02-913,1
3522,334,Boyd,Paris 20,Nova Scotia,France,75971 CEDEX 20,1
3523,52,Di Loreto,Valenciennes,Quebec,France,59309 CEDEX,1
3524,524,Havey,Góra,Nova Scotia,Poland,56-200,1
3525,571,Eliot,Leeuwarden,Ontario,Netherlands,8924,1
3526,794,Debs,Saint-Pierre-Montlimart,Ontario,France,49117 CEDEX,1
3527,159,Mandrake,Uniejów,Ontario,Poland,99-210,1
3528,185,Roxbury,Raciążek,Manitoba,Poland,87-721,1
3529,418,Cordelia,Radom,Quebec,Poland,26-640,1
3530,566,Lien,Dębowa Łąka,Ontario,Poland,87-207,1
3531,525,Banding,Stare Kurowo,Manitoba,Poland,66-540,1
3532,143,Nobel,Rzozów,Nova Scotia,Poland,32-060,1
3533,702,Magdeline,Tournan-en-Brie,Saskatchewan,France,77224 CEDEX,1
3534,136,Northland,Saint-Maur-des-Fossés,Saskatchewan,France,94109 CEDEX,1
3535,881,Truax,Sieniawa Żarska,British Columbia,Poland,00-018,1
3536,344,Elka,Lubomierz,Alberta,Poland,59-623,1
3537,127,Clove,Marly,Manitoba,France,57155,1
3538,628,Shoshone,Annecy,Ontario,France,74982 CEDEX 9,1
3539,492,Northridge,Wołczyn,Nova Scotia,Poland,46-250,1
3540,768,Continental,Pokrzywnica,Quebec,Poland,06-121,1
3541,44,Moulton,Gijon,Prince Edward Island,Spain,33204,1
3542,677,Oak,Baranów,Ontario,Poland,96-314,1
3543,229,Fieldstone,München,British Columbia,Germany,81679,1
3544,441,Schiller,Reims,Newfoundland and Labrador,France,51086 CEDEX,1
3545,150,Coleman,Paris 16,Prince Edward Island,France,75784 CEDEX 16,1
3546,101,Hallows,Massy,New Brunswick,France,91304 CEDEX,1
3547,489,4th,Dębno,Saskatchewan,Poland,74-400,1
3548,881,Di Loreto,Przybiernów,Manitoba,Poland,72-110,1
3549,290,Morrow,Ochota,Prince Edward Island,Poland,05-090,1
3550,988,Birchwood,Eindhoven,Nova Scotia,Netherlands,5644,1
3551,83,Scofield,Strzelce Krajeńskie,Alberta,Poland,66-500,1
3552,783,Coleman,Sarrebourg,Newfoundland and Labrador,France,57404 CEDEX,1
3553,228,Annamark,Stuttgart,Manitoba,Germany,70567,1
3554,995,Erie,Łęki Szlacheckie,Saskatchewan,Poland,97-352,1
3555,689,Caliangt,Girona,New Brunswick,Spain,17080,1
3556,464,Mayfield,Gręboszów,Alberta,Poland,33-260,1
3557,275,Anniversary,Strachówka,British Columbia,Poland,05-282,1
3558,801,Farmco,Haguenau,Newfoundland and Labrador,France,67504 CEDEX,1
3559,938,Johnson,Villejuif,Newfoundland and Labrador,France,94804 CEDEX,1
3560,29,Beilfuss,Ivry-sur-Seine,Ontario,France,94209 CEDEX,1
3561,832,Eagan,Tokarnia,Newfoundland and Labrador,Poland,32-436,1
3562,248,Gulseth,Kroczyce,New Brunswick,Poland,42-425,1
3563,402,Reindahl,Mayenne,Saskatchewan,France,53104 CEDEX,1
3564,174,High Crossing,Fordon,Newfoundland and Labrador,Poland,86-055,1
3565,457,Fordem,Wieniawa,Nova Scotia,Poland,26-432,1
3566,697,Grasskamp,Hendaye,Newfoundland and Labrador,France,64704 CEDEX,1
3567,828,Debra,Eybens,Ontario,France,38327 CEDEX,1
3568,187,Heffernan,Rymanów,Newfoundland and Labrador,Poland,38-480,1
3569,747,Independence,Komprachcice,Nova Scotia,Poland,46-070,1
3570,444,Bunker Hill,Ozorków,Manitoba,Poland,95-036,1
3571,466,Burrows,Paris 11,Nova Scotia,France,75542 CEDEX 11,1
3572,78,Stoughton,Limeil-Brévannes,Alberta,France,94454 CEDEX,1
3573,313,Acker,Ourense,New Brunswick,Spain,32005,1
3574,333,Crest Line,Redon,Nova Scotia,France,35605 CEDEX,1
3575,253,Grasskamp,Croix,Quebec,France,59967 CEDEX,1
3576,554,Hanson,Houten,British Columbia,Netherlands,3994,1
3577,667,Jana,Rennes,Saskatchewan,France,35076 CEDEX 9,1
3578,969,Riverside,Gnojnik,Nova Scotia,Poland,32-864,1
3579,859,Blue Bill Park,Marseille,Alberta,France,13369 CEDEX 11,1
3580,127,Marcy,Radomin,Saskatchewan,Poland,87-404,1
3581,53,Chinook,Wiskitki,Newfoundland and Labrador,Poland,96-315,1
3582,318,Hermina,Bachowice,Newfoundland and Labrador,Poland,34-116,1
3583,644,Milwaukee,Maszewo Duże,British Columbia,Poland,09-412,1
3584,848,Eliot,Lons-le-Saunier,Prince Edward Island,France,39039 CEDEX 9,1
3585,536,Amoth,Béziers,Nova Scotia,France,34545 CEDEX,1
3586,985,Cambridge,Étampes,Prince Edward Island,France,91154 CEDEX,1
3587,34,Lukken,Pontevedra,Ontario,Spain,36156,1
3588,991,Mcguire,Marseille,New Brunswick,France,13369 CEDEX 11,1
3589,899,Karstens,Paris 06,New Brunswick,France,75270 CEDEX 06,1
3590,107,Rockefeller,Czernice Borowe,British Columbia,Poland,06-415,1
3591,803,Waxwing,Sartrouville,Saskatchewan,France,78504 CEDEX,1
3592,401,Schurz,Rybarzowice,New Brunswick,Poland,43-378,1
3593,56,4th,Bralin,Newfoundland and Labrador,Poland,63-640,1
3594,66,Eggendart,Évry,Newfoundland and Labrador,France,91914 CEDEX 9,1
3595,779,Harper,Arcueil,British Columbia,France,94745 CEDEX,1
3596,880,Stone Corner,Marseille,Manitoba,France,13269 CEDEX 08,1
3597,865,Darwin,Łęczyce,Quebec,Poland,84-218,1
3598,763,Mosinee,Saint-Avold,Nova Scotia,France,57509 CEDEX,1
3599,366,Pleasure,Kąty Wrocławskie,Ontario,Poland,55-080,1
3600,231,Blaine,Champagnole,Newfoundland and Labrador,France,39304 CEDEX,1
3601,225,Blaine,Nîmes,Quebec,France,30011 CEDEX 4,1
3602,939,Green,Bordeaux,Ontario,France,33733 CEDEX 9,1
3603,538,Melody,Sarnów,Nova Scotia,Poland,39-333,1
3604,49,Anderson,Filipowice,Saskatchewan,Poland,32-327,1
3605,616,Fisk,Clermont-Ferrand,Quebec,France,63009 CEDEX 1,1
3606,227,Cottonwood,Marseille,Quebec,France,13444 CEDEX 06,1
3607,915,Eliot,Saint-Maur-des-Fossés,British Columbia,France,94109 CEDEX,1
3608,690,Garrison,Romorantin-Lanthenay,Newfoundland and Labrador,France,41204 CEDEX,1
3609,285,Golf Course,Lille,Ontario,France,59895 CEDEX 9,1
3610,769,Oneill,Hajnówka,Nova Scotia,Poland,17-201,1
3611,533,Pearson,Barlinek,Prince Edward Island,Poland,74-320,1
3612,299,Karstens,Tournai,British Columbia,Belgium,7536,1
3613,765,Elgar,Quimper,Quebec,France,29327 CEDEX,1
3614,699,Blue Bill Park,Szydłowo,Prince Edward Island,Poland,64-930,1
3615,372,Summit,Enschede,Saskatchewan,Netherlands,7524,1
3616,642,Dahle,Osięciny,Quebec,Poland,88-220,1
3617,783,Sullivan,Tworków,Alberta,Poland,47-451,1
3618,992,Atwood,Boulogne-Billancourt,Quebec,France,92645 CEDEX,1
3619,651,Shoshone,Chruszczobród,Newfoundland and Labrador,Poland,15-337,1
3620,77,Basil,Niort,Alberta,France,79072 CEDEX 9,1
3621,723,Bartillon,Siemkowice,Ontario,Poland,98-354,1
3622,996,Old Shore,Valence,New Brunswick,France,26953 CEDEX 9,1
3623,842,Sunbrook,Palmas De Gran Canaria, Las,New Brunswick,Spain,35010,1
3624,52,Acker,Clichy,Alberta,France,92119 CEDEX,1
3625,534,Thierer,Créteil,Saskatchewan,France,94024 CEDEX,1
3626,26,Iowa,Obryte,Quebec,Poland,07-215,1
3627,267,Boyd,Obernai,Alberta,France,67214 CEDEX,1
3628,310,Vermont,Bruxelles,Manitoba,Belgium,1170,1
3629,567,East,Lucé,Prince Edward Island,France,28114 CEDEX,1
3630,643,Green Ridge,Clichy,Ontario,France,92119 CEDEX,1
3631,829,Brentwood,Limoges,British Columbia,France,87090 CEDEX 9,1
3632,521,Welch,Wieniawa,British Columbia,Poland,26-432,1
3633,529,Graceland,Choisy-le-Roi,Nova Scotia,France,94604 CEDEX,1
3634,337,Carioca,Tyczyn,Newfoundland and Labrador,Poland,36-020,1
3635,75,Alpine,Metz,Alberta,France,57016 CEDEX 01,1
3636,628,Ruskin,Paris 10,Manitoba,France,75480 CEDEX 10,1
3637,52,Boyd,Wiskitki,Ontario,Poland,96-315,1
3638,186,Oak,Strachówka,Alberta,Poland,05-282,1
3639,621,Moose,Nowy Staw,Alberta,Poland,82-230,1
3640,55,Portage,Nice,New Brunswick,France,06281 CEDEX 3,1
3641,371,Atwood,Kuźnia Raciborska,Manitoba,Poland,47-420,1
3642,439,Fuller,Dzwola,Alberta,Poland,23-304,1
3643,146,Ilene,Stuttgart,Alberta,Germany,70374,1
3644,204,Boyd,Clisson,Manitoba,France,44194 CEDEX,1
3645,647,Ludington,Montbéliard,Newfoundland and Labrador,France,25215 CEDEX,1
3646,539,Bunker Hill,Kokotów,Nova Scotia,Poland,32-020,1
3647,254,Rigney,Milówka,Saskatchewan,Poland,34-360,1
3648,755,Browning,Baćkowice,Newfoundland and Labrador,Poland,27-552,1
3649,112,Del Mar,Wola Filipowska,British Columbia,Poland,32-067,1
3650,992,Sutteridge,Lubasz,Saskatchewan,Poland,64-720,1
3651,583,Esker,Czarna Dąbrówka,Newfoundland and Labrador,Poland,77-116,1
3652,576,Morrow,Winschoten,Alberta,Netherlands,9674,1
3653,792,Hooker,Fleury-les-Aubrais,British Columbia,France,45404 CEDEX,1
3654,188,Morningstar,Mont-Saint-Aignan,Alberta,France,76821 CEDEX,1
3655,59,Cambridge,Vénissieux,Prince Edward Island,France,69639 CEDEX,1
3656,759,Northview,Veghel,Manitoba,Netherlands,5464,1
3657,161,Montana,Alfortville,Manitoba,France,94149 CEDEX,1
3658,746,Fisk,Choisy-le-Roi,Newfoundland and Labrador,France,94604 CEDEX,1
3659,955,Birchwood,Gierałtowice,New Brunswick,Poland,44-186,1
3660,90,Doe Crossing,Mokotów,Prince Edward Island,Poland,05-090,1
3661,697,Emmet,Gzy,Saskatchewan,Poland,06-126,1
3662,87,Bluestem,Opatów,Manitoba,Poland,42-152,1
3663,221,Jackson,Nantes,Quebec,France,44335 CEDEX 3,1
3664,47,Hoffman,Bremen,Saskatchewan,Germany,28355,1
3665,357,Golden Leaf,Les Sables-d'Olonne,Nova Scotia,France,85109 CEDEX,1
3666,207,Crowley,Niort,British Columbia,France,79004 CEDEX,1
3667,939,David,Zwolle,British Columbia,Netherlands,8039,1
3668,389,Ramsey,Montauban,British Columbia,France,82004 CEDEX,1
3669,26,Everett,Besançon,Ontario,France,25045 CEDEX,1
3670,926,Oriole,Wróblew,British Columbia,Poland,98-285,1
3671,470,Vernon,Śmiłowo,British Columbia,Poland,64-810,1
3672,75,Bluestem,Alençon,Nova Scotia,France,61042 CEDEX,1
3673,716,Prairieview,Waalwijk,Prince Edward Island,Netherlands,5144,1
3674,838,Lake View,Czarna,Saskatchewan,Poland,39-215,1
3675,113,Farwell,Jawornik Polski,British Columbia,Poland,37-232,1
3676,373,Hallows,Bąków,British Columbia,Poland,46-233,1
3677,808,Merry,Le Puy-en-Velay,New Brunswick,France,43010 CEDEX,1
3678,960,Northridge,Sępólno Krajeńskie,Newfoundland and Labrador,Poland,89-400,1
3679,107,7th,Siemiechów,Alberta,Poland,33-181,1
3680,702,Erie,Toulon,Newfoundland and Labrador,France,83087 CEDEX 9,1
3681,819,Harper,Massy,British Columbia,France,91881 CEDEX,1
3682,928,Hanover,Pniewy,Newfoundland and Labrador,Poland,62-045,1
3683,580,Morning,Górki Wielkie,British Columbia,Poland,43-436,1
3684,798,Arizona,Longwy,Prince Edward Island,France,54412 CEDEX,1
3685,48,Dottie,Toulouse,Prince Edward Island,France,31004 CEDEX 6,1
3686,972,Main,Mniszków,Ontario,Poland,26-341,1
3687,204,Kenwood,Montargis,Prince Edward Island,France,45204 CEDEX,1
3688,165,South,Montpellier,Alberta,France,34087 CEDEX 4,1
3689,925,Pennsylvania,Mitry-Mory,Newfoundland and Labrador,France,77294 CEDEX,1
3690,621,North,La Tour-du-Pin,Newfoundland and Labrador,France,38354 CEDEX,1
3691,986,Transport,Tokarnia,Alberta,Poland,32-436,1
3692,228,Paget,Kleszczewo,Alberta,Poland,63-005,1
3693,708,Mcguire,Draguignan,Newfoundland and Labrador,France,83300,1
3694,931,Monica,Nowy Staw,Prince Edward Island,Poland,82-230,1
3695,506,Roxbury,Niedźwiada,British Columbia,Poland,39-107,1
3696,922,Artisan,Osiek,Alberta,Poland,87-340,1
3697,810,Corscot,Czudec,British Columbia,Poland,38-120,1
3698,713,Dennis,Valencia,Quebec,Spain,46025,1
3699,9,Schiller,Olkusz,Saskatchewan,Poland,32-305,1
3700,355,American Ash,Villeneuve-la-Garenne,Nova Scotia,France,92398 CEDEX,1
3701,703,Mosinee,Unisław,Saskatchewan,Poland,86-260,1
3702,901,Dottie,Pilzno,New Brunswick,Poland,39-220,1
3703,153,Hollow Ridge,Paris 14,Quebec,France,75675 CEDEX 14,1
3704,6,Leroy,Karpacz,New Brunswick,Poland,58-550,1
3705,84,John Wall,Siemiatycze,Quebec,Poland,17-301,1
3706,444,Thackeray,Paris 17,Saskatchewan,France,75832 CEDEX 17,1
3707,506,Sutteridge,Radymno,Quebec,Poland,37-550,1
3708,482,Brentwood,Marly-le-Roi,Manitoba,France,78165 CEDEX,1
3709,742,Merry,Bieniewice,Alberta,Poland,05-870,1
3710,565,Sauthoff,Wilga,New Brunswick,Poland,08-470,1
3711,430,Lindbergh,Bełżec,New Brunswick,Poland,22-670,1
3712,779,Forster,Marseille,Alberta,France,13382 CEDEX 13,1
3713,882,8th,Wiskitki,Prince Edward Island,Poland,96-315,1
3714,933,Mayfield,Meaux,New Brunswick,France,77104 CEDEX,1
3715,451,Magdeline,Zbrosławice,Ontario,Poland,42-674,1
3716,820,Spaight,Tours,Alberta,France,37942 CEDEX 9,1
3717,611,Harper,Bełżyce,Alberta,Poland,24-200,1
3718,677,Eastlawn,Wetzlar,British Columbia,Germany,35581,1
3719,53,Kensington,Valencia,British Columbia,Spain,46025,1
3720,634,Summerview,Chartres,Manitoba,France,28901 CEDEX 9,1
3721,663,Jay,Nancy,New Brunswick,France,54076 CEDEX,1
3722,913,Arizona,Gennevilliers,Alberta,France,92622 CEDEX,1
3723,848,Fallview,Saint-Pierre-des-Corps,Newfoundland and Labrador,France,37705 CEDEX,1
3724,343,Veith,Ajaccio,Prince Edward Island,France,20195 CEDEX 1,1
3725,236,Commercial,Bojano,New Brunswick,Poland,84-208,1
3726,870,Marcy,Huta Stara B,Manitoba,Poland,42-262,1
3727,258,Prairie Rose,Rudziczka,British Columbia,Poland,43-267,1
3728,865,Northridge,Cesson,New Brunswick,France,77246 CEDEX,1
3729,807,Cherokee,Mirzec,Prince Edward Island,Poland,27-220,1
3730,576,Prentice,Czemierniki,Manitoba,Poland,21-306,1
3731,898,6th,Strzyżowice,Saskatchewan,Poland,42-575,1
3732,219,School,Wisznice,Newfoundland and Labrador,Poland,21-580,1
3733,743,Donald,Stalowa Wola,Prince Edward Island,Poland,37-467,1
3734,603,Sullivan,Laval,Prince Edward Island,France,53022 CEDEX 9,1
3735,222,Little Fleur,Mazańcowice,Newfoundland and Labrador,Poland,43-391,1
3736,897,Northridge,Seynod,Alberta,France,74604 CEDEX,1
3737,5,Village Green,Strasbourg,Quebec,France,67039 CEDEX 2,1
3738,56,Ruskin,Paris 15,Quebec,France,75902 CEDEX 15,1
3739,340,Grover,Cavaillon,Alberta,France,84309 CEDEX,1
3740,854,Sheridan,Purda,Newfoundland and Labrador,Poland,11-030,1
3741,822,Kings,Kaczory,Prince Edward Island,Poland,64-810,1
3742,876,Everett,Kramsk,British Columbia,Poland,62-511,1
3743,211,Crest Line,Évreux,Manitoba,France,27929 CEDEX 9,1
3744,301,Grover,Dresden,Manitoba,Germany,01156,1
3745,504,Dixon,IJmuiden,New Brunswick,Netherlands,1974,1
3746,579,Monica,Labège,Ontario,France,31678 CEDEX,1
3747,84,Russell,Bastia,British Columbia,France,20414 CEDEX 9,1
3748,618,Quincy,Pasłęk,Newfoundland and Labrador,Poland,14-401,1
3749,559,Dennis,Cartagena,British Columbia,Spain,30204,1
3750,495,Katie,Kamieniec,Newfoundland and Labrador,Poland,64-061,1
3751,121,Orin,Kiel,Manitoba,Germany,24118,1
3752,164,Heffernan,La Courneuve,Alberta,France,93126 CEDEX,1
